id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),70,169535,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1973-03-01,0.431,0.375,11,-15.142,0,0.0347,0.391,0.721,0.143,0.258,128.153,4
7zMUCLm1TN9o9JlLISztxO,Burning Love,69,170293,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1973-07-16,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4
383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,69,214867,0,['The Charlie Daniels Band'],['12d4iIvTOk7JkI6ecvc3ca'],1973,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127,4
3evG0BIqEFMMP7lVJh1cSf,Don't Let Me Down - Remastered 2009,69,215733,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1973-04-02,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,4
3wM6RTAnF7IQpMFd7b9ZcL,Yesterday Once More,69,233533,0,['Carpenters'],['1eEfMU2AhEo7XnKgL7c304'],1973-05-01,0.254,0.38,4,-13.806,1,0.0337,0.672,0.0,0.379,0.408,168.496,4
7cy1bEJV6FCtDaYpsk8aG6,China Grove,68,195307,0,['The Doobie Brothers'],['39T6qqI0jDtSWWioX8eGJz'],1973,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624,4
1BvJmtaXsqtH438BcDPeBb,Daniel,68,234667,0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1973-01-22,0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,4
1L9fzw2pXprOqtemTwtxXF,Candle In The Wind - Remastered 2014,68,228933,0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1973-10-05,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,4
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,67,295466,0,['Elton John'],['3PhoLpVuITZKcymswpck5b'],1973-10-05,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,4
1B5Tp2Ml9nLlmTSJx8xVfI,Always On My Mind,67,218440,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1973-07-16,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4
3m7V717IKZqZLW5qUIOxdD,Hey Jude - Remastered 2009,67,431333,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1973-04-02,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,4
0lzNXoZINVBLHWNIxKxWOo,Takin' Care Of Business,67,289893,0,['Bachman-Turner Overdrive'],['5q4AzEtCoYJyXjMMoEkSU5'],1973-12-01,0.724,0.703,5,-14.007,1,0.0498,0.0488,2.69e-06,0.146,0.965,129.985,4
1O0xeZrBDbq7HPREdmYUYK,"Bad, Bad Leroy Brown",67,182240,0,['Jim Croce'],['1R6Hx1tJ2VOUyodEpC12xM'],1973-07-01,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,4
78WVLOP9pN0G3gRLFy1rAa,Piano Man,67,336200,0,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],1973-11-09,0.334,0.477,0,-8.806,1,0.0276,0.618,4.17e-06,0.312,0.405,179.239,3
3D8dwH690MXQRhtIZTSS9c,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",67,245533,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1973-11-01,0.406,0.188,7,-13.039,1,0.0324,0.852,0.0,0.105,0.629,120.757,4
1WYokrkFOb9TFVuTrmxTTt,Tequila Sunrise - 2013 Remaster,67,173057,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1973,0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,4
3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,67,205293,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1973-04-02,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,4
05uGBKRCuePsf43Hfm0JwX,Brain Damage,66,226667,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1973-03-01,0.322,0.265,2,-13.398,1,0.0302,0.0726,0.34,0.366,0.207,133.577,4
5Qe7NHxeLAn8KoLTNLSdwe,I Want To Hold Your Hand - Remastered 2009,66,146720,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1973-04-01,0.496,0.703,7,-6.905,1,0.0376,0.525,2.08e-06,0.305,0.936,130.915,4
2BydLQAh7CUIFvSEqAMc4x,If You Want Me to Stay,66,180493,0,['Sly & The Family Stone'],['5m8H6zSadhu1j9Yi04VLqD'],1973-06-30,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,4
2TjdnqlpwOjhijHCwHCP2d,The Great Gig in the Sky,66,283872,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1973-03-01,0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,4
5dFoWIiJ2814hRwMYDcFiU,She's Gone,66,313373,0,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1973-01-01,0.523,0.341,4,-14.034,1,0.0388,0.313,0.000114,0.621,0.355,77.487,4
0dMd4rilfd6gPbXaLpNYhu,Higher Ground,66,222600,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1973-08-03,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,4
6LzjgzpVl0hB3YrBU1b8Z1,The Boss,66,194867,0,"['James Brown', ""The J.B.'s""]","['7GaxyUddsPok8BuhxN6OUW', '4lJHGi5dlJmWwFH0JKF6di']",1973-01-01,0.736,0.354,1,-14.709,1,0.0475,0.579,0.0103,0.0757,0.62,97.924,4
1TKTiKp3zbNgrBH2IwSwIx,Us and Them,66,469224,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1973-03-01,0.356,0.302,2,-14.528,1,0.0346,0.863,0.546,0.634,0.126,72.623,4
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,83,283800,0,['Lynyrd Skynyrd'],['4MVyzYMgTwdP7Z49wAZHx0'],1974-04-15,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,76,274747,0,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],1974-05-24,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4
2SpEHTbUuebeLkgs9QB7Ue,Jolene,74,161533,0,['Dolly Parton'],['32vWCbZh0xZ4o9gkz4PsEU'],1974-02-04,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4
4cIPLtg1avt2Jm3ne9S1zy,Killer Queen - Remastered 2011,73,179600,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1974-11-08,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,4
4J0DbyODwZJcmIAiTSJfMF,Annie's Song,72,180693,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1974-06-15,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,72,168960,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],1974,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,4
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,71,234867,0,['Bachman-Turner Overdrive'],['5q4AzEtCoYJyXjMMoEkSU5'],1974,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,4
6iXQrhhgBisdfvS34EMTZ3,Mandy,70,213333,0,['Barry Manilow'],['3alW3LYQS8K29z8C8NSLIX'],1974,0.308,0.464,10,-9.032,1,0.0279,0.418,2.49e-06,0.143,0.318,103.734,4
6yLIqXX9edg1x0HZS7cZEv,The Air That I Breathe - 2008 Remaster,70,257107,0,['The Hollies'],['6waa8mKu91GjzD4NlONlNJ'],1974-03-01,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792,4
3mWpUEBYnv9SIFWfixSJFx,"Can't Get Enough Of Your Love, Babe",69,274000,0,['Barry White'],['3rfgbfpPSfXY40lzRK7Syt'],1974-02-15,0.729,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,4
15ouqiBsgL12olEwP3COsH,Águas De Março,69,214366,0,"['Elis Regina', 'Antônio Carlos Jobim']","['0yFvXd36g5sNKYDi0Kkvl8', '3pO5VjZ4wOHCMBXOvbMISG']",1974-06-17,0.654,0.393,3,-13.392,1,0.129,0.865,2.97e-06,0.123,0.533,143.801,4
5fdhThPDe6jQQDqCyWrdAn,Jolene,69,161533,0,['Dolly Parton'],['32vWCbZh0xZ4o9gkz4PsEU'],1974,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4
69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,68,193093,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1974-06-15,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,4
1Y7q2zwCBjt9zgIHZ0Ku7J,¿Quieres Ser Mi Amante?,67,249667,0,['Camilo Sesto'],['2Cy7KBSkqu7otJfuMTWT7Y'],1974-01-02,0.409,0.574,5,-8.112,0,0.0415,0.792,1.28e-06,0.0915,0.55,151.979,4
0ToHhkK4qtwEyKOxhQpMbJ,Ohio,67,183733,0,"['Crosby, Stills, Nash & Young']",['1CYsQCypByMVgnv17qsSbQ'],1974-08-19,0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.749,79.296,4
0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,67,263747,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],1974-07-01,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,4
2obblQ6tcePeOEVJV6nEGD,Cat's in the Cradle,67,222951,0,['Harry Chapin'],['42q4Ivs7tAiCZ5C7eG5q4c'],1974,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,4
1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,67,159640,0,['Joe Cocker'],['3pFCERyEiP5xeN2EsPXhjI'],1974-01-01,0.297,0.182,1,-10.944,1,0.0298,0.846,0.00267,0.134,0.092,83.391,3
0SjnBEHZVXgCKvOrpvzL2k,Sundown,66,213400,0,['Gordon Lightfoot'],['23rleGXVOVVgTk3xgtmfE4'],1974,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,4
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,83,354320,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1975-11-21,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,4
5ihS6UUlyQAfmp48eSkxuQ,Landslide,79,199493,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],1975-07-11,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,78,275440,0,"['Elton John', 'Kiki Dee']","['3PhoLpVuITZKcymswpck5b', '4vjGlQWexbru6aOUCLTVir']",1975-10-24,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,77,334744,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1975-09-12,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,4
5SZ6zX4rOrEQferfFC2MfP,Walk This Way,77,220400,0,['Aerosmith'],['7Ey4PD4MYsKc5I2dolUwbH'],1975-04-08,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,76,274133,0,['Aerosmith'],['7Ey4PD4MYsKc5I2dolUwbH'],1975-04-08,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,4
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,76,168840,0,['KISS'],['07XSN3sPlIlB2L2XNcTwJw'],1975-03-19,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,4
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",76,197147,0,['Frankie Valli & The Four Seasons'],['6mcrZQmgzFGRWf7C0SObou'],1975,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,4
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,76,213267,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],1975,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),74,171960,0,['Natalie Cole'],['5tTsrGPwQRWUsHR2Xf7Ke9'],1975-01-01,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,4
4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,74,217387,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1975-11-21,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,4
6hTcuIQa0sxrrByu9wTD7s,Born to Run,73,269920,0,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],1975-08-25,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,4
05oETzWbd4SI33qK2gbJfR,Rhiannon,73,252773,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],1975-07-11,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4
714hERk9U1W8FMYkoC83CO,You Sexy Thing,72,244920,0,['Hot Chocolate'],['72VzFto8DYvKHocaHYNWSi'],1975,0.791,0.734,5,-5.464,1,0.0629,0.522,0.00165,0.167,0.962,105.854,4
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,72,291686,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1975,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,71,366640,0,['10cc'],['6i6WlGzQtXtz7GcC5H5st5'],1975,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,4
2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,70,508200,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1975-02-24,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,3
6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,70,217347,0,['Paul Simon'],['2CvCyf1gEVhI0mX6aFXmVI'],1975-10-25,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,4
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,70,199573,0,['America'],['35U9lQaRWSQISxQAB94Meo'],1975,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,4
423hwXFgoN8RYmqLoLuVvY,"No Woman, No Cry - Live At The Lyceum, London/1975",70,427800,0,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],1975-01-01,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,4
6OuRbvP4PgbuzBIapVzmFJ,Sailing,70,277960,0,['Rod Stewart'],['2y8Jo9CKhJvtfeKOsYzRdT'],1975,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,4
2JWKzkQbYsNzx019WyGzaH,I Don't Want to Talk About It - 2008 Remaster,70,288267,0,['Rod Stewart'],['2y8Jo9CKhJvtfeKOsYzRdT'],1975,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,4
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,69,313840,0,['Bad Company'],['5AEG63ajney2BoDXi0Vb84'],1975,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,4
2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,69,503067,0,['Ted Nugent'],['21ysNsPzHdqYN2fQ75ZswG'],1975,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,4
7Bz8yww6UMbTgTVLG6zbI4,Low Rider,69,190827,0,['War'],['3ICyfoySNDZqtBVmaBT84I'],1975-01-01,0.812,0.644,0,-10.761,1,0.0493,0.0877,0.785,0.0563,0.989,140.075,4
1qjrYozGqc7upUgfN776lZ,Sara Smile,68,185293,0,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1975,0.592,0.397,2,-10.81,0,0.0676,0.354,0.000894,0.119,0.205,150.038,3
6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,68,243267,0,['Peter Frampton'],['0543y7yrvny4KymoaneT4W'],1975-01-01,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,4
5zH710lFSLtkHbMkslLDjR,Crazy On You,68,293440,0,['Heart'],['34jw2BbxjoYalTp8cJFCPv'],1975,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4
3ntrdR24dLkKrzSGRv1FlH,Stand By Me - Remastered 2010,68,211667,0,['John Lennon'],['4x1nvY2FN8jxqAFA0DA02H'],1975-02-17,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,4
5lQKRR3MdJLtAwNBiT8Cq0,Lyin' Eyes - 2013 Remaster,67,381999,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1975,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,4
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,67,232533,0,['Foghat'],['6x33CmZWo2Ve4hxYl2Craq'],1975,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,4
5g1rzUEyVFNr2i4ifEjlVN,Love Hurts - Single Edit,67,232120,0,['Nazareth'],['6fvN9GmMCVKb5LY0WsnjFP'],1975-04-01,0.442,0.491,7,-6.598,1,0.0246,0.00693,0.00491,0.114,0.125,79.954,4
75Nlnd9AJ4CYrLXgWGsuTF,How Sweet It Is (To Be Loved By You) - 2019 Remaster,67,216387,0,['James Taylor'],['0vn7UBvSQECKJm2817Yf1P'],1975-05-01,0.764,0.628,0,-10.961,1,0.048,0.336,0.0,0.0977,0.823,109.008,4
2cWHN0WK52RGAWHgaDamUA,Take It to the Limit - 2013 Remaster,67,287091,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1975,0.435,0.423,11,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,3
6pnwfWyaWjQiHCKTiZLItr,Shine On You Crazy Diamond (Pts. 1-5),67,811077,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1975-09-12,0.266,0.294,7,-11.938,0,0.0291,0.771,0.697,0.107,0.0397,137.941,3
6zGDIDjfDkPyNxrEERO3XG,Tush - 2006 Remaster,67,137933,0,['ZZ Top'],['2AM4ilv6UzW0uMRuqKtDgN'],1975-04-18,0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,4
56lhDZNQ5J47aog6mGKeGk,Thunder Road,66,288720,0,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],1975-08-25,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71,4
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,84,391376,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1976-12-08,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,81,230400,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],1976,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,80,285133,0,['Boston'],['29kkCKKGXheHuoO829FxWK'],1976,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,4
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,79,214667,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],1976-05-14,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,77,308120,0,['Blue Öyster Cult'],['00tVTdpEhQQw1bqdu8RCx2'],1976,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,76,323000,0,['Kansas'],['2hl0xAkS2AIRAu23TVMBG1'],1976,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,76,235373,0,['Chicago'],['3iDD7bnsjL9J4fO298r0L0'],1976-06-14,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,4
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,76,266720,0,['Thin Lizzy'],['6biWAmrHyiMkX49LkycGqQ'],1976,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4
7MRyJPksH3G2cXHN8UKYzP,American Girl,75,214733,0,['Tom Petty and the Heartbreakers'],['4tX2TplrkIP4v05BNC903e'],1976-11-09,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4
4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,75,296480,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1976-12-10,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,3
1n7xFAY4xoPeqRvrkzAtsw,Good Old-Fashioned Lover Boy - Remastered 2011,74,173173,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1976-12-10,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,4
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,74,286220,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1976-12-08,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,74,231933,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],1976-09-20,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,74,142787,0,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1976-08-01,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,4
3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,73,208600,0,['Boney M.'],['54R6Y0I7jGUCveDTtI21nb'],1976,0.763,0.777,5,-6.932,0,0.0364,0.281,0.78,0.134,0.929,124.431,4
4KcH1ZRV2W1q7Flq0QqC76,Blitzkrieg Bop - 2016 Remaster,73,134467,0,['Ramones'],['1co4F2pPNH8JjTutZkmgSm'],1976-04-23,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4
6UBjSnyP1O5W5ndJoO9vUk,Night Moves,73,324423,0,['Bob Seger'],['485uL27bPomh29R4JmQehQ'],1976-10-22,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,4
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,72,232760,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1976-09-28,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,4
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,72,512733,0,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1976-01-16,0.509,0.827,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,4
7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),72,301227,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],1976-05-14,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,4
064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,71,198760,0,['The Bellamy Brothers'],['5iB5AWIa7qreioi0AF3Bxa'],1976-07-01,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,71,212307,0,['Electric Light Orchestra'],['7jefIIksOi1EazgRTfW2Pk'],1976-09-01,0.549,0.651,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818,4
3pf96IFggfQuT6Gafqx2rt,Sunny,71,242240,0,['Boney M.'],['54R6Y0I7jGUCveDTtI21nb'],1976,0.647,0.868,0,-6.427,0,0.105,0.0876,0.124,0.129,0.803,121.822,4
4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,70,179013,0,['Billy Ocean'],['5IDs1CK15HegSAhGEbSYXo'],1976-01-05,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4
5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,70,300000,0,['Wild Cherry'],['4apX9tIeHb85yPyy4F6FJG'],1976,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,4
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,70,303587,0,['Boston'],['29kkCKKGXheHuoO829FxWK'],1976,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,4
2xiOdusRnZezQok1RgLNeS,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",70,256493,0,['Bee Gees'],['1LZEQNv7sE11VDY3SdxQeN'],1976-01-01,0.681,0.716,0,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,4
6RANU8AS5ICU5PEHh8BYtH,Isn't She Lovely,69,394267,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1976-09-28,0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,4
